Season,Team,G,Date,Home,Opp,W/L,Tm_Pts,Opp_Pts,Tm_FG,Tm_FGA,Tm_FG%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_ORB,Tm_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
2023,PHO,12,2022-11-11,0,ORL,L,97,114,38,95,.400,13,42,.310,8,9,.889,11,38,22,7,4,11,14,43,82,.524,15,33,.455,13,15,.867,9,50,23,2,4,15,11
2023,PHO,13,2022-11-14,0,MIA,L,112,113,48,99,.485,14,36,.389,2,4,.500,20,45,22,9,4,14,22,38,83,.458,15,33,.455,22,25,.880,17,42,23,6,4,15,10
2023,PHO,14,2022-11-16,1,GSW,W,130,119,44,86,.512,21,40,.525,21,25,.840,8,47,33,5,8,16,22,42,92,.457,18,42,.429,17,17,1.000,6,40,30,5,3,17,23
2023,PHO,15,2022-11-18,0,UTA,L,133,134,49,94,.521,9,30,.300,26,28,.929,12,42,29,7,6,14,25,51,91,.560,16,31,.516,16,24,.667,11,36,32,6,3,17,28
2023,PHO,16,2022-11-20,1,NYK,W,116,95,43,101,.426,17,39,.436,13,18,.722,22,60,35,3,8,13,22,34,85,.400,7,25,.280,20,25,.800,10,39,20,4,7,11,15
2023,PHO,17,2022-11-22,1,LAL,W,115,105,48,102,.471,16,34,.471,3,5,.600,8,49,23,8,7,15,22,36,85,.424,4,22,.182,29,35,.829,7,45,19,8,7,17,12
2023,PHO,18,2022-11-25,1,DET,W,108,102,42,87,.483,7,29,.241,17,26,.654,11,43,25,7,7,13,18,39,92,.424,9,26,.346,15,16,.938,19,49,21,6,3,19,22
2023,PHO,19,2022-11-26,1,UTA,W,113,112,42,92,.457,6,22,.273,23,30,.767,18,48,23,8,6,6,20,40,79,.506,13,32,.406,19,25,.760,8,40,20,5,2,12,19
2023,PHO,20,2022-11-28,0,SAC,W,122,117,50,94,.532,10,32,.313,12,14,.857,11,45,26,9,7,17,20,46,88,.523,9,25,.360,16,18,.889,8,37,32,9,7,16,15
2023,PHO,21,2022-11-30,1,CHI,W,132,113,49,93,.527,15,33,.455,19,21,.905,10,46,22,3,5,14,28,41,82,.500,4,25,.160,27,33,.818,5,35,21,5,6,12,19
2023,PHO,22,2022-12-02,1,HOU,L,121,122,45,85,.529,17,37,.459,14,19,.737,9,37,30,9,5,18,28,40,81,.494,8,24,.333,34,43,.791,13,41,19,12,2,17,22
2023,PHO,23,2022-12-04,0,SAS,W,133,95,49,94,.521,19,37,.514,16,20,.800,14,45,38,5,0,11,18,38,87,.437,6,31,.194,13,18,.722,12,40,19,5,3,19,24
2023,PHO,24,2022-12-05,0,DAL,L,111,130,40,91,.440,13,37,.351,18,26,.692,13,41,28,5,5,13,16,44,84,.524,20,41,.488,22,26,.846,10,41,23,7,6,13,23
2023,PHO,25,2022-12-07,1,BOS,L,98,125,37,93,.398,8,32,.250,16,19,.842,13,49,19,5,4,18,17,49,101,.485,16,45,.356,11,13,.846,11,53,29,14,3,13,20
2023,PHO,26,2022-12-09,0,NOP,L,117,128,43,86,.500,22,44,.500,9,13,.692,8,37,30,6,3,17,25,46,90,.511,8,27,.296,28,35,.800,13,44,27,10,1,11,15
2023,PHO,27,2022-12-11,0,NOP,L,124,129,49,105,.467,13,38,.342,13,17,.765,19,42,34,7,5,15,24,50,86,.581,8,25,.320,21,28,.750,7,43,31,10,3,17,26
2023,PHO,28,2022-12-13,0,HOU,L,97,111,33,103,.320,13,51,.255,18,19,.947,18,44,22,13,7,10,24,34,81,.420,12,35,.343,31,34,.912,17,67,16,6,9,23,21
2023,PHO,29,2022-12-15,0,LAC,W,111,95,44,95,.463,9,32,.281,14,18,.778,15,53,27,8,8,9,18,34,90,.378,12,33,.364,15,21,.714,21,52,21,4,3,18,18
2023,PHO,30,2022-12-17,1,NOP,W,118,114,39,83,.470,15,41,.366,25,35,.714,10,35,23,6,3,8,13,45,77,.584,14,30,.467,10,13,.769,4,36,27,2,5,17,27
2023,PHO,31,2022-12-19,1,LAL,W,130,104,46,93,.495,20,39,.513,18,24,.750,15,51,21,10,5,9,16,39,87,.448,12,28,.429,14,17,.824,10,38,13,5,5,15,16
2023,PHO,32,2022-12-20,1,WAS,L,110,113,41,89,.461,13,32,.406,15,19,.789,15,44,26,2,1,14,23,38,80,.475,11,27,.407,26,37,.703,9,41,22,9,4,10,14
2023,PHO,33,2022-12-23,1,MEM,L,100,125,38,87,.437,9,35,.257,15,26,.577,11,35,23,6,5,15,26,45,91,.495,7,23,.304,28,38,.737,19,53,30,11,5,12,22
2023,PHO,34,2022-12-25,0,DEN,L,125,128,45,94,.479,17,35,.486,18,26,.692,12,46,32,7,9,14,30,45,94,.479,13,36,.361,25,34,.735,12,48,29,8,4,13,23
2023,PHO,35,2022-12-27,0,MEM,W,125,108,43,87,.494,17,31,.548,22,25,.880,15,47,26,7,9,22,23,36,91,.396,8,30,.267,28,34,.824,15,40,18,9,6,15,23
2023,PHO,36,2022-12-28,0,WAS,L,102,127,39,87,.448,13,31,.419,11,16,.688,11,30,25,7,4,11,21,47,82,.573,8,26,.308,25,28,.893,12,46,27,7,6,13,15
2023,PHO,37,2022-12-30,0,TOR,L,104,113,35,71,.493,14,30,.467,20,23,.870,9,42,26,7,1,27,17,40,81,.494,11,33,.333,22,26,.846,8,31,20,15,3,12,22
2023,PHO,38,2023-01-02,0,NYK,L,83,102,34,87,.391,10,37,.270,5,7,.714,5,36,22,4,0,8,17,36,74,.486,13,33,.394,17,25,.680,5,45,26,1,2,8,13
2023,PHO,39,2023-01-04,0,CLE,L,88,90,32,81,.395,10,28,.357,14,18,.778,8,49,24,8,3,15,19,30,77,.390,11,36,.306,19,23,.826,7,46,15,9,4,15,17
2023,PHO,40,2023-01-06,1,MIA,L,96,104,34,82,.415,6,23,.261,22,25,.880,8,44,22,5,2,14,20,33,78,.423,12,38,.316,26,31,.839,5,37,19,10,3,13,14
2023,PHO,41,2023-01-08,1,CLE,L,98,112,37,84,.440,14,26,.538,10,11,.909,6,36,22,7,2,16,14,45,78,.577,11,29,.379,11,17,.647,3,39,29,8,5,14,12
2023,PHO,42,2023-01-10,0,GSW,W,125,113,41,90,.456,14,31,.452,29,31,.935,19,57,26,5,7,22,22,37,96,.385,18,48,.375,21,27,.778,16,45,24,13,2,17,26
2023,PHO,43,2023-01-11,0,DEN,L,97,126,39,90,.433,9,32,.281,10,14,.714,15,44,28,4,2,20,17,48,85,.565,15,34,.441,15,21,.714,7,38,30,9,4,11,20
2023,PHO,44,2023-01-13,0,MIN,L,116,121,41,86,.477,14,23,.609,20,24,.833,9,43,28,10,3,19,20,47,90,.522,10,28,.357,17,20,.850,4,37,24,13,3,15,22
2023,PHO,45,2023-01-16,0,MEM,L,106,136,39,89,.438,10,33,.303,18,19,.947,9,37,33,4,4,15,22,52,98,.531,16,37,.432,16,20,.800,13,51,29,8,6,11,19
2023,PHO,46,2023-01-19,1,BRK,W,117,112,39,85,.459,11,28,.393,28,41,.683,12,49,30,4,3,16,23,43,82,.524,11,26,.423,15,25,.600,2,34,27,10,6,13,34
2023,PHO,47,2023-01-21,1,IND,W,112,107,38,91,.418,12,31,.387,24,35,.686,14,55,27,9,8,15,20,36,96,.375,13,37,.351,22,26,.846,11,48,22,10,4,15,29
2023,PHO,48,2023-01-22,1,MEM,W,112,110,39,88,.443,13,35,.371,21,25,.840,6,40,25,10,5,17,26,40,92,.435,11,32,.344,19,27,.704,15,52,28,8,4,20,22
2023,PHO,49,2023-01-24,1,CHO,W,128,97,47,94,.500,22,39,.564,12,13,.923,15,55,38,3,10,18,21,39,96,.406,6,25,.240,13,18,.722,10,40,19,10,5,14,21
2023,PHO,50,2023-01-26,1,DAL,L,95,99,35,86,.407,13,32,.406,12,16,.750,13,50,24,4,6,9,21,33,77,.429,13,34,.382,20,28,.714,7,43,20,3,3,9,10
2023,PHO,51,2023-01-28,0,SAS,W,128,118,50,103,.485,8,24,.333,20,26,.769,17,52,31,7,6,9,19,48,109,.440,10,29,.345,12,17,.706,17,53,32,6,4,13,20
2023,PHO,52,2023-01-30,1,TOR,W,114,106,43,87,.494,11,28,.393,17,21,.810,13,42,28,10,4,12,16,40,89,.449,9,33,.273,17,19,.895,16,44,19,9,4,14,19
2023,PHO,53,2023-02-01,1,ATL,L,100,132,35,86,.407,4,28,.143,26,31,.839,12,44,22,8,4,16,13,52,91,.571,19,33,.576,9,11,.818,6,45,32,6,5,12,24
2023,PHO,54,2023-02-03,0,BOS,W,106,94,41,95,.432,12,32,.375,12,14,.857,10,53,28,6,6,9,22,29,75,.387,10,38,.263,26,31,.839,3,43,18,5,3,15,21
2023,PHO,55,2023-02-04,0,DET,W,116,100,42,75,.560,11,23,.478,21,31,.677,10,46,34,10,2,17,23,35,81,.432,16,42,.381,14,22,.636,9,30,23,8,2,16,27
2023,PHO,56,2023-02-07,0,BRK,W,116,112,43,92,.467,9,31,.290,21,28,.750,16,48,31,10,4,15,24,38,79,.481,9,28,.321,27,31,.871,5,36,25,11,2,17,21
2023,PHO,57,2023-02-09,0,ATL,L,107,116,39,86,.453,7,30,.233,22,29,.759,9,35,24,14,10,11,19,43,95,.453,10,29,.345,20,27,.741,20,59,23,6,4,19,22
2023,PHO,58,2023-02-10,0,IND,W,117,104,43,93,.462,10,33,.303,21,24,.875,19,53,25,13,2,17,24,36,85,.424,11,39,.282,21,28,.750,11,38,23,9,3,15,16
2023,PHO,59,2023-02-14,1,SAC,W,120,109,50,88,.568,7,22,.318,13,16,.813,8,37,33,12,4,15,17,37,83,.446,14,38,.368,21,24,.875,13,40,23,8,4,17,21
2023,PHO,60,2023-02-16,1,LAC,L,107,116,42,89,.472,11,31,.355,12,16,.750,7,38,30,10,2,14,24,40,82,.488,11,34,.324,25,27,.926,8,43,29,8,2,14,19
2023,PHO,61,2023-02-24,1,OKC,W,124,115,42,90,.467,14,38,.368,26,32,.813,15,54,23,5,5,11,22,41,95,.432,15,38,.395,18,24,.750,14,47,27,5,2,9,21
2023,PHO,62,2023-02-26,0,MIL,L,101,104,40,95,.421,8,24,.333,13,22,.591,19,55,21,4,5,12,22,38,87,.437,13,45,.289,15,21,.714,11,45,15,4,7,12,20
2023,PHO,63,2023-03-01,0,CHO,W,105,91,42,89,.472,9,25,.360,12,15,.800,5,48,30,8,9,13,22,32,88,.364,9,33,.273,18,28,.643,12,48,20,3,7,14,17
2023,PHO,64,2023-03-03,0,CHI,W,125,104,42,84,.500,20,47,.426,21,25,.840,13,41,29,6,7,11,20,39,83,.470,7,23,.304,19,25,.760,9,34,24,7,1,9,15
2023,PHO,65,2023-03-05,0,DAL,W,130,126,49,89,.551,12,34,.353,20,25,.800,9,41,27,5,2,9,28,38,77,.494,15,38,.395,35,38,.921,5,31,15,5,0,10,22
2023,PHO,66,2023-03-08,1,OKC,W,132,101,49,94,.521,20,43,.465,14,16,.875,14,54,31,10,7,15,17,33,88,.375,15,43,.349,20,21,.952,7,37,23,9,2,16,13
2023,PHO,67,2023-03-11,1,SAC,L,119,128,44,89,.494,13,44,.295,18,22,.818,7,40,30,11,3,14,26,41,85,.482,15,35,.429,31,37,.838,8,39,19,10,2,15,19
2023,PHO,68,2023-03-13,0,GSW,L,112,123,46,95,.484,4,21,.190,16,22,.727,17,47,25,8,4,14,23,45,83,.542,19,39,.487,14,24,.583,9,41,28,8,6,16,21
2023,PHO,69,2023-03-14,1,MIL,L,104,116,41,95,.432,8,23,.348,14,16,.875,8,41,23,7,3,11,26,40,85,.471,12,39,.308,24,37,.649,13,46,24,8,6,13,15
2023,PHO,70,2023-03-16,1,ORL,W,116,113,43,90,.478,13,35,.371,17,17,1.000,7,35,26,7,5,14,22,43,86,.500,8,28,.286,19,23,.826,11,47,25,7,3,19,20
2023,PHO,71,2023-03-19,0,OKC,L,120,124,44,92,.478,15,36,.417,17,24,.708,9,40,31,7,9,14,31,42,84,.500,11,28,.393,29,36,.806,6,44,20,8,3,16,20
2023,PHO,72,2023-03-22,0,LAL,L,111,122,42,90,.467,12,31,.387,15,20,.750,12,39,23,7,6,17,31,39,70,.557,8,17,.471,36,46,.783,5,36,27,7,2,15,20
2023,PHO,73,2023-03-24,0,SAC,L,127,135,48,89,.539,9,29,.310,22,29,.759,12,43,33,2,7,12,25,47,89,.528,13,39,.333,28,32,.875,5,33,29,6,3,4,23
2023,PHO,74,2023-03-25,1,PHI,W,125,105,47,93,.505,15,32,.469,16,19,.842,13,45,35,4,9,8,22,34,78,.436,13,31,.419,24,27,.889,8,36,21,3,7,13,16
2023,PHO,75,2023-03-27,0,UTA,W,117,103,43,101,.426,11,36,.306,20,22,.909,18,49,31,7,7,7,20,38,86,.442,9,36,.250,18,27,.667,10,47,25,2,7,13,19
2023,PHO,76,2023-03-29,1,MIN,W,107,100,40,96,.417,6,20,.300,21,27,.778,15,48,23,11,8,8,16,40,90,.444,12,35,.343,8,12,.667,16,54,24,4,4,21,24
2023,PHO,77,2023-03-31,1,DEN,W,100,93,37,88,.420,10,27,.370,16,21,.762,13,51,28,8,7,16,16,38,95,.400,6,26,.231,11,20,.550,15,51,19,11,5,11,16
2023,PHO,78,2023-04-02,0,OKC,W,128,118,46,81,.568,13,34,.382,23,28,.821,5,38,31,4,6,13,30,36,88,.409,11,32,.344,35,41,.854,13,41,21,7,0,8,23
2023,PHO,79,2023-04-04,1,SAS,W,115,94,43,89,.483,10,33,.303,19,26,.731,15,57,25,7,7,14,12,35,90,.389,13,40,.325,11,14,.786,9,38,25,7,5,12,16
2023,PHO,80,2023-04-06,1,DEN,W,119,115,41,79,.519,17,36,.472,20,25,.800,7,33,26,4,6,10,16,44,83,.530,8,23,.348,19,23,.826,9,38,24,7,2,13,19
2023,PHO,81,2023-04-07,0,LAL,L,107,121,43,104,.413,9,36,.250,12,14,.857,13,47,23,7,10,9,12,45,92,.489,18,36,.500,13,17,.765,10,54,25,6,6,16,12
2023,PHO,82,2023-04-09,1,LAC,L,114,119,42,99,.424,14,37,.378,16,22,.727,12,47,29,4,3,7,21,49,100,.490,5,23,.217,16,24,.667,14,53,22,3,5,10,18
2023,POR,1,2022-10-19,0,SAC,W,115,108,39,88,.443,11,28,.393,26,33,.788,11,44,20,11,2,11,17,39,85,.459,17,44,.386,13,19,.684,4,41,27,8,5,16,25
2023,POR,2,2022-10-21,1,PHO,W,113,111,36,82,.439,10,29,.345,31,36,.861,13,48,14,8,5,21,19,43,94,.457,10,27,.370,15,21,.714,9,41,31,14,1,17,29
2023,POR,3,2022-10-23,0,LAL,W,106,104,37,84,.440,10,27,.370,22,27,.815,13,52,19,6,5,19,20,41,92,.446,6,33,.182,16,20,.800,10,40,26,9,9,13,24
2023,POR,4,2022-10-24,1,DEN,W,135,110,48,83,.578,16,35,.457,23,31,.742,9,45,23,3,6,10,15,45,91,.495,12,31,.387,8,14,.571,10,38,28,4,1,8,28
2023,POR,5,2022-10-26,1,MIA,L,98,119,34,78,.436,12,37,.324,18,26,.692,11,38,20,9,4,19,17,44,87,.506,15,38,.395,16,19,.842,15,46,34,13,2,18,22
2023,POR,6,2022-10-28,1,HOU,W,125,111,48,90,.533,13,35,.371,16,20,.800,11,45,30,9,6,16,19,40,94,.426,14,38,.368,17,21,.810,13,39,23,10,6,17,18
2023,POR,7,2022-11-02,1,MEM,L,106,111,36,89,.404,13,33,.394,21,26,.808,16,46,27,5,3,20,17,38,83,.458,13,28,.464,22,27,.815,10,46,28,7,5,15,19
2023,POR,8,2022-11-04,0,PHO,W,108,106,43,85,.506,10,23,.435,12,15,.800,11,42,30,6,3,18,24,36,83,.434,14,34,.412,20,21,.952,13,39,26,8,4,17,22
2023,POR,9,2022-11-05,0,PHO,L,82,102,30,79,.380,7,15,.467,15,24,.625,8,40,22,5,7,18,26,35,82,.427,11,30,.367,21,28,.750,11,44,22,7,14,14,22
2023,POR,10,2022-11-07,0,MIA,W,110,107,38,72,.528,16,37,.432,18,21,.857,4,37,27,7,2,19,16,40,84,.476,14,39,.359,13,15,.867,5,32,28,11,2,12,18
2023,POR,11,2022-11-09,0,CHO,W,105,95,40,75,.533,11,34,.324,14,25,.560,8,45,28,5,4,18,19,34,91,.374,10,40,.250,17,24,.708,20,42,21,10,3,11,22
2023,POR,12,2022-11-10,0,NOP,W,106,95,37,85,.435,12,34,.353,20,26,.769,11,46,25,8,2,9,14,33,79,.418,10,28,.357,19,24,.792,9,45,19,3,5,17,21
2023,POR,13,2022-11-12,0,DAL,L,112,117,36,80,.450,13,31,.419,27,35,.771,12,44,20,6,2,12,21,41,81,.506,14,43,.326,21,26,.808,7,40,26,8,2,11,27
2023,POR,14,2022-11-15,1,SAS,W,117,110,41,79,.519,15,32,.469,20,26,.769,9,39,22,6,3,17,17,44,85,.518,9,29,.310,13,17,.765,11,38,34,7,5,19,25
2023,POR,15,2022-11-17,1,BRK,L,107,109,36,93,.387,13,36,.361,22,27,.815,8,39,22,9,5,10,22,40,79,.506,11,29,.379,18,23,.783,5,47,32,4,5,17,24
2023,POR,16,2022-11-19,1,UTA,L,113,118,39,83,.470,13,42,.310,22,27,.815,10,43,27,11,8,18,22,42,91,.462,14,39,.359,20,23,.870,11,42,23,6,4,13,20
2023,POR,17,2022-11-21,0,MIL,L,111,119,44,93,.473,8,29,.276,15,19,.789,12,40,19,5,3,16,17,47,86,.547,9,28,.321,16,25,.640,10,42,31,12,8,14,17
2023,POR,18,2022-11-23,0,CLE,L,96,114,35,78,.449,13,31,.419,13,13,1.000,11,32,28,9,4,17,24,41,74,.554,12,27,.444,20,23,.870,11,39,22,4,4,17,14
2023,POR,19,2022-11-25,0,NYK,W,132,129,42,85,.494,10,32,.313,38,51,.745,13,48,24,3,3,13,24,46,105,.438,13,41,.317,24,28,.857,12,44,27,7,5,10,35
2023,POR,20,2022-11-27,0,BRK,L,97,111,35,79,.443,12,33,.364,15,22,.682,11,42,27,4,2,13,16,41,78,.526,15,35,.429,14,18,.778,4,38,27,6,2,8,24
2023,POR,21,2022-11-29,1,LAC,L,112,118,42,90,.467,17,35,.486,11,15,.733,9,43,24,6,7,11,23,41,89,.461,13,31,.419,23,28,.821,14,48,26,6,7,13,18
2023,POR,22,2022-11-30,0,LAL,L,109,128,42,90,.467,8,24,.333,17,21,.810,12,45,21,4,5,12,25,48,97,.495,14,37,.378,18,26,.692,13,48,28,5,6,8,18
2023,POR,23,2022-12-03,0,UTA,W,116,111,41,85,.482,10,25,.400,24,31,.774,12,49,19,5,6,13,20,38,84,.452,13,36,.361,22,28,.786,10,44,20,8,4,13,22
2023,POR,24,2022-12-04,1,IND,W,116,100,42,86,.488,17,40,.425,15,22,.682,11,45,32,10,3,15,17,40,91,.440,10,33,.303,10,12,.833,12,44,22,10,5,15,22
2023,POR,25,2022-12-08,1,DEN,L,120,121,44,91,.484,16,40,.400,16,16,1.000,13,38,30,10,3,13,20,47,91,.516,12,30,.400,15,22,.682,16,48,28,6,5,16,16
2023,POR,26,2022-12-10,1,MIN,W,124,118,43,83,.518,13,34,.382,25,28,.893,11,45,20,5,4,16,24,45,83,.542,10,23,.435,18,24,.750,4,28,22,11,4,13,21
2023,POR,27,2022-12-12,1,MIN,W,133,112,48,89,.539,21,46,.457,16,21,.762,11,54,32,4,4,19,21,46,93,.495,10,27,.370,10,19,.526,7,37,25,12,2,10,19
2023,POR,28,2022-12-14,0,SAS,W,128,112,49,81,.605,18,40,.450,12,17,.706,5,40,26,5,3,17,20,45,97,.464,11,29,.379,11,19,.579,14,40,23,9,3,11,16
2023,POR,29,2022-12-16,0,DAL,L,110,130,39,89,.438,13,37,.351,19,25,.760,10,42,21,4,2,12,22,45,81,.556,18,43,.419,22,26,.846,3,40,25,4,5,13,19
2023,POR,30,2022-12-17,0,HOU,W,107,95,40,85,.471,13,36,.361,14,19,.737,10,36,20,8,4,14,20,36,90,.400,3,29,.103,20,29,.690,18,51,19,7,6,17,18
2023,POR,31,2022-12-19,0,OKC,L,121,123,44,88,.500,16,37,.432,17,21,.810,14,45,26,5,2,16,28,40,88,.455,11,31,.355,32,37,.865,11,39,20,7,5,12,21
2023,POR,32,2022-12-21,0,OKC,L,98,101,39,79,.494,14,36,.389,6,9,.667,9,36,29,9,5,20,22,36,77,.468,8,24,.333,21,25,.840,9,37,19,9,3,18,16
2023,POR,33,2022-12-23,0,DEN,L,107,120,39,87,.448,9,35,.257,20,26,.769,13,43,24,5,3,14,21,47,81,.580,10,21,.476,16,26,.615,4,38,31,9,2,11,19
2023,POR,34,2022-12-26,1,CHO,W,124,113,43,86,.500,14,38,.368,24,28,.857,10,50,28,8,9,15,20,41,103,.398,12,36,.333,19,25,.760,18,45,25,8,3,13,21
2023,POR,35,2022-12-30,0,GSW,L,112,118,42,91,.462,12,39,.308,16,23,.696,17,49,22,2,4,16,20,42,91,.462,17,43,.395,17,21,.810,17,46,29,9,2,13,22
2023,POR,36,2023-01-02,1,DET,W,135,106,48,84,.571,14,31,.452,25,35,.714,6,44,29,16,6,18,27,34,82,.415,6,18,.333,32,41,.780,9,45,16,8,4,21,27
2023,POR,37,2023-01-04,0,MIN,L,106,113,33,75,.440,9,29,.310,31,42,.738,12,39,18,8,7,18,30,39,76,.513,9,24,.375,26,36,.722,8,33,25,8,6,15,30
2023,POR,38,2023-01-06,0,IND,L,99,108,38,94,.404,9,33,.273,14,17,.824,12,52,30,5,1,18,19,38,84,.452,7,25,.280,25,28,.893,4,41,22,11,6,14,22
2023,POR,39,2023-01-08,0,TOR,L,105,117,34,76,.447,9,30,.300,28,37,.757,10,42,19,5,4,24,24,40,91,.440,12,31,.387,25,29,.862,13,41,26,12,8,10,28
2023,POR,40,2023-01-10,1,ORL,L,106,109,42,87,.483,6,35,.171,16,19,.842,13,43,22,10,7,17,22,40,78,.513,9,24,.375,20,25,.800,6,35,19,10,2,16,20
2023,POR,41,2023-01-12,1,CLE,L,113,119,40,78,.513,11,33,.333,22,29,.759,5,36,17,6,4,17,27,44,89,.494,7,22,.318,24,31,.774,12,44,28,6,1,11,19
2023,POR,42,2023-01-14,1,DAL,W,136,119,49,88,.557,17,41,.415,21,22,.955,10,47,34,7,4,12,20,43,82,.524,22,46,.478,11,19,.579,2,25,28,4,3,11,18
2023,POR,43,2023-01-15,1,DAL,W,140,123,43,85,.506,17,44,.386,37,42,.881,8,41,28,3,6,8,29,41,89,.461,14,42,.333,27,33,.818,13,39,31,3,2,9,29
2023,POR,44,2023-01-17,0,DEN,L,113,122,38,83,.458,13,40,.325,24,25,.960,5,35,21,3,4,13,24,44,88,.500,11,32,.344,23,28,.821,11,42,32,8,6,12,15
2023,POR,45,2023-01-19,1,PHI,L,95,105,32,85,.376,9,37,.243,22,29,.759,13,44,19,4,3,16,15,41,81,.506,8,26,.308,15,19,.789,5,43,24,8,8,15,23
2023,POR,46,2023-01-22,1,LAL,L,112,121,37,86,.430,17,46,.370,21,25,.840,11,38,24,5,7,12,24,45,86,.523,10,30,.333,21,27,.778,10,51,23,5,5,13,19
2023,POR,47,2023-01-23,1,SAS,W,147,127,55,92,.598,20,33,.606,17,22,.773,8,36,34,11,4,10,16,47,90,.522,13,27,.481,20,26,.769,14,40,30,7,4,15,18
2023,POR,48,2023-01-25,1,UTA,W,134,124,51,89,.573,17,36,.472,15,18,.833,6,41,26,9,4,10,15,47,90,.522,20,41,.488,10,15,.667,8,35,32,5,5,13,18
2023,POR,49,2023-01-28,1,TOR,L,105,123,40,76,.526,7,24,.292,18,23,.783,3,27,18,3,6,12,16,48,92,.522,10,30,.333,17,18,.944,15,45,24,6,3,8,18
2023,POR,50,2023-01-30,1,ATL,W,129,125,43,79,.544,19,40,.475,24,27,.889,3,32,24,2,7,8,21,44,94,.468,13,30,.433,24,30,.800,17,45,26,5,0,7,21
2023,POR,51,2023-02-01,0,MEM,W,122,112,41,87,.471,14,36,.389,26,27,.963,9,41,24,3,5,13,22,41,87,.471,9,37,.243,21,28,.750,12,44,28,8,7,13,22
2023,POR,52,2023-02-03,0,WAS,W,124,116,43,88,.489,17,41,.415,21,23,.913,11,38,25,5,2,7,17,42,84,.500,12,33,.364,20,22,.909,9,41,27,4,3,11,19
2023,POR,53,2023-02-04,0,CHI,L,121,129,44,87,.506,14,43,.326,19,21,.905,7,33,22,3,3,9,19,48,80,.600,12,26,.462,21,25,.840,6,41,32,6,3,12,19
2023,POR,54,2023-02-06,1,MIL,L,108,127,37,91,.407,9,36,.250,25,29,.862,1,28,23,5,2,9,20,47,87,.540,16,42,.381,17,21,.810,7,55,27,4,2,16,27
2023,POR,55,2023-02-08,1,GSW,W,125,122,43,78,.551,8,27,.296,31,32,.969,12,47,25,6,3,21,16,46,97,.474,21,49,.429,9,10,.900,10,32,31,11,2,11,24
2023,POR,56,2023-02-10,1,OKC,L,129,138,42,76,.553,16,40,.400,29,31,.935,9,32,29,3,5,20,27,47,83,.566,12,24,.500,32,35,.914,10,29,29,9,3,11,26
2023,POR,57,2023-02-13,1,LAL,W,127,115,46,97,.474,23,47,.489,12,13,.923,8,42,27,7,9,7,15,42,95,.442,12,37,.324,19,21,.905,14,56,24,6,5,13,16
2023,POR,58,2023-02-14,1,WAS,L,101,126,36,86,.419,12,42,.286,17,24,.708,12,37,20,9,5,12,19,45,79,.570,17,33,.515,19,22,.864,5,44,28,5,2,16,17
2023,POR,59,2023-02-23,0,SAC,L,116,133,43,93,.462,16,38,.421,14,17,.824,9,33,26,12,3,13,23,47,85,.553,14,34,.412,25,31,.806,12,49,27,9,4,18,16
2023,POR,60,2023-02-26,1,HOU,W,131,114,42,77,.545,20,39,.513,27,35,.771,6,37,20,7,7,14,21,45,100,.450,7,26,.269,17,25,.680,18,48,24,7,2,14,26
2023,POR,61,2023-02-28,0,GSW,L,105,123,37,86,.430,12,39,.308,19,22,.864,9,33,26,8,4,13,17,49,91,.538,12,30,.400,13,16,.813,12,46,34,5,2,18,19
2023,POR,62,2023-03-01,1,NOP,L,110,121,36,81,.444,11,38,.289,27,29,.931,12,41,18,5,8,14,18,46,89,.517,9,25,.360,20,23,.870,11,41,23,9,4,6,20
2023,POR,63,2023-03-03,0,ATL,L,111,129,41,87,.471,13,39,.333,16,20,.800,9,34,22,11,7,18,15,52,91,.571,12,26,.462,13,16,.813,10,43,30,10,5,17,19
2023,POR,64,2023-03-05,0,ORL,W,122,119,39,83,.470,16,47,.340,28,32,.875,9,46,27,9,5,17,22,42,84,.500,11,31,.355,24,31,.774,6,38,29,11,2,11,25
2023,POR,65,2023-03-06,0,DET,W,110,104,38,78,.487,15,33,.455,19,25,.760,5,38,28,7,6,11,17,40,86,.465,10,32,.313,14,20,.700,16,52,30,9,6,16,21
2023,POR,66,2023-03-08,0,BOS,L,93,115,30,82,.366,11,39,.282,22,27,.815,6,47,18,5,2,16,19,42,88,.477,18,49,.367,13,20,.650,5,45,26,9,2,11,20
2023,POR,67,2023-03-10,0,PHI,L,119,120,42,80,.525,15,36,.417,20,30,.667,5,36,24,6,3,9,17,43,83,.518,11,30,.367,23,29,.793,12,42,25,7,4,10,24
2023,POR,68,2023-03-12,0,NOP,L,110,127,43,88,.489,10,33,.303,14,20,.700,10,46,26,10,2,19,21,43,86,.500,19,40,.475,22,29,.759,8,43,35,11,7,15,19
2023,POR,69,2023-03-14,1,NYK,L,107,123,38,99,.384,17,45,.378,14,18,.778,11,38,22,8,3,12,19,42,81,.519,15,35,.429,24,34,.706,9,52,23,8,8,13,13
