Season,Team,G,Date,Home,Opp,W/L,Tm_Pts,Opp_Pts,Tm_FG,Tm_FGA,Tm_FG%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_ORB,Tm_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
2024,ORL,28,2023-12-23,0,IND,W,117,110,39,73,.534,6,18,.333,33,41,.805,10,39,22,9,5,15,18,43,82,.524,15,34,.441,9,13,.692,7,33,27,7,6,15,30
2024,ORL,29,2023-12-26,0,WAS,W,127,119,49,93,.527,12,26,.462,17,25,.680,7,40,30,11,5,16,16,43,87,.494,16,42,.381,17,21,.810,10,47,27,10,8,20,21
2024,ORL,30,2023-12-27,1,PHI,L,92,112,31,79,.392,9,33,.273,21,24,.875,9,43,17,5,11,16,18,45,96,.469,10,28,.357,12,17,.706,12,48,14,10,8,10,19
2024,ORL,31,2023-12-29,1,NYK,W,117,108,40,89,.449,7,33,.212,30,40,.750,14,49,24,10,6,15,20,38,86,.442,6,30,.200,26,29,.897,6,40,22,8,4,16,30
2024,ORL,32,2023-12-31,0,PHO,L,107,112,42,90,.467,12,37,.324,11,12,.917,8,45,22,2,4,15,18,44,88,.500,8,27,.296,16,19,.842,6,35,21,11,4,6,17
2024,ORL,33,2024-01-02,0,GSW,L,115,121,41,92,.446,14,36,.389,19,23,.826,16,41,19,8,4,18,24,42,78,.538,13,35,.371,24,37,.649,9,36,23,9,6,12,19
2024,ORL,34,2024-01-03,0,SAC,L,135,138,44,90,.489,25,44,.568,22,27,.815,7,39,33,10,7,21,30,51,105,.486,15,40,.375,21,31,.677,18,58,36,9,3,21,21
2024,ORL,35,2024-01-05,0,DEN,W,122,120,41,82,.500,17,36,.472,23,34,.676,11,40,25,9,3,15,20,48,95,.505,9,33,.273,15,19,.789,9,38,28,8,1,13,23
2024,ORL,36,2024-01-07,1,ATL,W,117,110,43,98,.439,17,41,.415,14,22,.636,13,57,25,8,3,13,24,42,91,.462,9,30,.300,17,29,.586,8,50,21,9,10,13,23
2024,ORL,37,2024-01-09,1,MIN,L,92,113,34,94,.362,13,42,.310,11,18,.611,16,46,20,13,5,13,22,43,80,.538,12,30,.400,15,19,.789,5,48,34,8,4,18,18
2024,ORL,38,2024-01-12,0,MIA,L,96,99,36,82,.439,12,40,.300,12,20,.600,10,38,26,10,8,13,20,37,83,.446,8,26,.308,17,20,.850,12,41,23,6,1,17,17
2024,ORL,39,2024-01-13,0,OKC,L,100,112,39,84,.464,7,35,.200,15,24,.625,11,50,21,5,8,16,22,43,94,.457,8,36,.222,18,21,.857,12,46,23,9,4,9,19
2024,ORL,40,2024-01-15,0,NYK,W,98,94,38,85,.447,8,29,.276,14,21,.667,13,46,26,2,3,8,20,33,83,.398,13,40,.325,15,22,.682,13,41,20,3,3,10,20
2024,ORL,41,2024-01-17,0,ATL,L,104,106,39,88,.443,10,35,.286,16,22,.727,16,40,18,16,8,13,22,39,76,.513,8,25,.320,20,22,.909,10,41,21,8,2,23,17
2024,ORL,42,2024-01-19,1,PHI,L,109,124,37,78,.474,10,23,.435,25,27,.926,11,36,24,3,5,16,23,42,87,.483,13,30,.433,27,29,.931,16,42,23,11,5,8,23
2024,ORL,43,2024-01-21,1,MIA,W,105,87,37,78,.474,9,28,.321,22,28,.786,12,44,21,5,5,14,16,30,80,.375,12,37,.324,15,18,.833,12,36,22,9,1,18,22
2024,ORL,44,2024-01-22,1,CLE,L,99,126,34,74,.459,11,29,.379,20,30,.667,8,34,25,7,0,15,17,45,80,.563,20,38,.526,16,22,.727,9,39,29,10,4,12,20
2024,ORL,45,2024-01-26,0,MEM,L,106,107,38,81,.469,9,34,.265,21,29,.724,9,40,21,8,4,11,14,42,90,.467,15,41,.366,8,13,.615,9,43,30,9,7,14,21
2024,ORL,46,2024-01-28,1,PHO,W,113,98,41,92,.446,12,36,.333,19,26,.731,11,40,30,12,7,10,21,41,73,.562,4,14,.286,12,21,.571,6,39,19,4,5,23,19
2024,ORL,47,2024-01-29,0,DAL,L,129,131,45,88,.511,18,38,.474,21,28,.750,12,35,27,7,1,12,33,43,69,.623,13,27,.481,32,43,.744,3,35,27,6,2,15,24
2024,ORL,48,2024-01-31,0,SAS,W,108,98,41,86,.477,7,20,.350,19,23,.826,12,45,29,10,5,16,20,36,80,.450,9,31,.290,17,24,.708,7,41,24,9,9,19,20
2024,ORL,49,2024-02-02,0,MIN,W,108,106,39,85,.459,9,25,.360,21,26,.808,10,42,24,11,4,15,17,38,82,.463,12,38,.316,18,20,.900,6,38,24,8,5,17,20
2024,ORL,50,2024-02-04,0,DET,W,111,99,45,84,.536,10,24,.417,11,15,.733,7,37,22,7,3,10,18,36,80,.450,8,31,.258,19,22,.864,9,36,22,6,5,15,18
2024,ORL,51,2024-02-06,0,MIA,L,95,121,35,80,.438,10,35,.286,15,21,.714,8,39,25,7,3,18,17,47,87,.540,13,36,.361,14,18,.778,11,45,31,10,3,13,19
2024,ORL,52,2024-02-08,1,SAS,W,127,111,49,82,.598,16,27,.593,13,20,.650,8,39,34,11,5,17,20,42,81,.519,11,35,.314,16,17,.941,4,27,29,7,5,15,16
2024,ORL,53,2024-02-10,1,CHI,W,114,108,41,88,.466,13,39,.333,19,26,.731,13,48,23,4,6,17,18,43,99,.434,12,37,.324,10,14,.714,18,43,21,10,6,8,24
2024,ORL,54,2024-02-13,1,OKC,L,113,127,41,91,.451,11,36,.306,20,25,.800,14,48,29,6,3,16,19,46,84,.548,13,32,.406,22,24,.917,4,31,28,9,8,12,20
2024,ORL,55,2024-02-14,1,NYK,W,118,100,48,76,.632,12,26,.462,10,11,.909,7,34,25,7,7,12,22,35,84,.417,11,29,.379,19,24,.792,16,34,15,8,0,12,11
2024,ORL,56,2024-02-22,0,CLE,W,116,109,43,84,.512,14,25,.560,16,18,.889,10,33,26,8,3,13,23,39,70,.557,10,22,.455,21,26,.808,7,33,31,8,5,19,18
2024,ORL,57,2024-02-24,0,DET,W,112,109,43,87,.494,12,24,.500,14,21,.667,13,46,25,9,9,13,15,43,85,.506,14,31,.452,9,13,.692,7,36,29,7,7,12,21
2024,ORL,58,2024-02-25,0,ATL,L,92,109,35,84,.417,14,38,.368,8,18,.444,14,51,23,7,9,20,19,41,90,.456,12,29,.414,15,17,.882,9,44,31,10,3,10,17
2024,ORL,59,2024-02-27,1,BRK,W,108,81,39,74,.527,9,25,.360,21,25,.840,5,38,20,14,2,19,22,31,79,.392,8,31,.258,11,14,.786,9,35,18,10,1,22,22
2024,ORL,60,2024-02-29,1,UTA,W,115,107,42,77,.545,10,30,.333,21,31,.677,10,45,27,9,6,15,20,34,80,.425,16,37,.432,23,28,.821,7,37,25,8,1,13,22
2024,ORL,61,2024-03-03,1,DET,W,113,91,43,72,.597,7,23,.304,20,25,.800,7,48,24,7,6,22,16,33,86,.384,8,36,.222,17,20,.850,5,28,25,11,2,12,19
2024,ORL,62,2024-03-05,0,CHO,W,101,89,40,74,.541,13,35,.371,8,15,.533,8,41,23,9,1,18,16,33,72,.458,12,33,.364,11,11,1.000,3,31,19,7,1,19,19
2024,ORL,63,2024-03-06,0,WAS,W,119,109,44,81,.543,12,26,.462,19,21,.905,9,42,21,4,5,15,14,40,88,.455,12,38,.316,17,20,.850,9,35,26,7,4,9,20
2024,ORL,64,2024-03-08,0,NYK,L,74,98,27,79,.342,6,26,.231,14,20,.700,12,37,12,7,10,14,12,38,79,.481,16,33,.485,6,8,.750,11,43,20,7,10,16,14
2024,ORL,65,2024-03-10,1,IND,L,97,111,33,88,.375,9,36,.250,22,29,.759,13,46,18,7,3,13,27,38,78,.487,8,23,.348,27,33,.818,5,46,20,5,10,13,21
2024,ORL,66,2024-03-13,1,BRK,W,114,106,40,77,.519,14,32,.438,20,26,.769,6,34,29,6,6,13,20,38,81,.469,7,26,.269,23,27,.852,8,32,21,7,4,13,19
2024,ORL,67,2024-03-15,0,TOR,W,113,103,40,80,.500,14,31,.452,19,22,.864,6,39,25,7,4,15,15,38,81,.469,14,34,.412,13,20,.650,9,40,24,11,4,16,24
2024,ORL,68,2024-03-17,1,TOR,W,111,96,43,85,.506,11,36,.306,14,20,.700,10,39,22,7,4,15,16,37,84,.440,8,31,.258,14,15,.933,11,37,23,7,3,18,18
2024,ORL,69,2024-03-19,1,CHO,W,112,92,44,81,.543,12,34,.353,12,13,.923,10,41,32,10,6,18,10,38,79,.481,9,29,.310,7,9,.778,4,30,19,8,1,17,13
2024,ORL,70,2024-03-21,1,NOP,W,121,106,47,86,.547,14,36,.389,13,19,.684,10,40,33,12,4,16,16,42,78,.538,6,20,.300,16,21,.762,3,33,24,11,1,19,18
2024,ORL,71,2024-03-23,1,SAC,L,107,109,42,88,.477,10,35,.286,13,18,.722,12,49,27,5,3,13,20,38,87,.437,15,40,.375,18,21,.857,6,42,26,6,5,7,19
2024,ORL,72,2024-03-27,1,GSW,L,93,101,36,85,.424,10,32,.313,11,21,.524,10,39,25,10,5,11,13,40,90,.444,10,34,.294,11,13,.846,12,52,26,5,5,13,18
2024,ORL,73,2024-03-29,1,LAC,L,97,100,38,86,.442,10,29,.345,11,15,.733,13,38,20,10,8,17,11,41,85,.482,8,24,.333,10,12,.833,12,41,19,11,4,17,17
2024,ORL,74,2024-03-30,1,MEM,W,118,88,38,78,.487,22,44,.500,20,23,.870,5,43,28,8,8,17,16,31,86,.360,12,36,.333,14,17,.824,13,45,25,11,7,19,19
2024,ORL,75,2024-04-01,1,POR,W,104,103,36,76,.474,11,32,.344,21,27,.778,9,43,26,4,6,16,17,40,90,.444,11,31,.355,12,15,.800,11,44,28,9,3,11,21
2024,ORL,76,2024-04-03,0,NOP,W,117,108,41,80,.513,13,32,.406,22,30,.733,7,39,27,9,2,13,20,36,76,.474,12,29,.414,24,28,.857,7,35,21,9,1,14,26
2024,ORL,77,2024-04-05,0,CHO,L,115,124,42,94,.447,9,38,.237,22,26,.846,15,37,24,9,3,10,19,43,72,.597,15,30,.500,23,23,1.000,4,36,29,6,4,20,22
2024,ORL,78,2024-04-07,1,CHI,W,113,98,42,90,.467,11,34,.324,18,19,.947,10,40,24,12,4,10,17,38,75,.507,6,20,.300,16,22,.727,8,37,20,7,5,21,17
2024,ORL,79,2024-04-09,0,HOU,L,106,118,39,86,.453,7,24,.292,21,23,.913,10,42,23,9,6,15,15,45,86,.523,15,35,.429,13,18,.722,6,37,29,8,7,12,21
2024,ORL,80,2024-04-10,0,MIL,L,99,117,36,78,.462,11,30,.367,16,23,.696,5,34,19,6,1,16,15,43,84,.512,15,40,.375,16,20,.800,10,43,27,9,4,15,20
2024,ORL,81,2024-04-12,0,PHI,L,113,125,43,95,.453,8,27,.296,19,25,.760,10,45,25,7,7,11,21,42,88,.477,18,37,.486,23,28,.821,8,44,22,6,6,13,20
2024,ORL,82,2024-04-14,1,MIL,W,113,88,42,85,.494,11,35,.314,18,19,.947,7,43,27,11,5,14,18,30,75,.400,7,27,.259,21,23,.913,7,34,16,10,4,17,18
2024,PHI,1,2023-10-26,0,MIL,L,117,118,41,80,.513,16,35,.457,19,28,.679,4,39,25,8,4,15,28,41,81,.506,11,30,.367,25,36,.694,8,43,20,9,4,14,23
2024,PHI,2,2023-10-28,0,TOR,W,114,107,43,86,.500,10,28,.357,18,21,.857,9,42,25,8,7,11,18,38,87,.437,17,32,.531,14,19,.737,13,41,28,5,5,13,19
2024,PHI,3,2023-10-29,1,POR,W,126,98,40,82,.488,11,28,.393,35,40,.875,11,51,28,10,17,16,20,36,94,.383,7,31,.226,19,22,.864,14,42,19,10,9,16,26
2024,PHI,4,2023-11-02,1,TOR,W,114,99,42,92,.457,9,25,.360,21,25,.840,15,46,21,12,3,14,19,38,79,.481,10,28,.357,13,19,.684,9,41,30,4,3,19,20
2024,PHI,5,2023-11-04,1,PHO,W,112,100,43,90,.478,11,30,.367,15,18,.833,15,51,24,5,6,18,24,32,89,.360,9,35,.257,27,33,.818,15,42,22,11,12,11,11
2024,PHI,6,2023-11-06,1,WAS,W,146,128,51,91,.560,12,31,.387,32,36,.889,10,45,37,12,7,16,15,49,96,.510,14,34,.412,16,20,.800,10,38,31,6,10,19,26
2024,PHI,7,2023-11-08,1,BOS,W,106,103,42,95,.442,9,34,.265,13,15,.867,12,56,20,7,7,14,16,36,91,.396,15,47,.319,16,19,.842,9,43,28,8,6,13,13
2024,PHI,8,2023-11-10,0,DET,W,114,106,35,83,.422,9,28,.321,35,41,.854,11,46,23,13,5,9,23,40,86,.465,8,28,.286,18,22,.818,11,48,28,3,5,17,26
2024,PHI,9,2023-11-12,1,IND,W,137,126,53,105,.505,14,33,.424,17,20,.850,23,54,28,5,7,12,15,47,90,.522,16,39,.410,16,19,.842,8,32,31,8,9,10,14
2024,PHI,10,2023-11-14,1,IND,L,126,132,43,86,.500,6,22,.273,34,35,.971,5,38,22,5,3,16,26,48,93,.516,13,37,.351,23,33,.697,10,41,32,7,5,11,28
2024,PHI,11,2023-11-15,1,BOS,L,107,117,39,85,.459,11,30,.367,18,22,.818,10,41,18,5,1,9,14,42,88,.477,18,50,.360,15,19,.789,12,45,23,7,8,10,15
2024,PHI,12,2023-11-17,0,ATL,W,126,116,43,88,.489,13,30,.433,27,28,.964,13,43,32,9,4,17,20,40,89,.449,12,33,.364,24,30,.800,14,39,24,8,4,13,20
2024,PHI,13,2023-11-19,0,BRK,W,121,99,44,94,.468,16,35,.457,17,18,.944,10,44,32,8,4,5,18,38,81,.469,11,28,.393,12,16,.750,9,45,24,2,8,15,14
2024,PHI,14,2023-11-21,1,CLE,L,119,122,40,96,.417,11,35,.314,28,34,.824,14,44,19,12,8,14,25,46,94,.489,9,25,.360,21,25,.840,14,56,33,9,4,16,21
2024,PHI,15,2023-11-22,0,MIN,L,99,112,34,87,.391,7,32,.219,24,30,.800,16,48,21,9,12,15,23,43,89,.483,10,26,.385,16,24,.667,10,48,28,10,8,13,21
2024,PHI,16,2023-11-25,0,OKC,W,127,123,38,83,.458,14,41,.341,37,45,.822,17,49,30,2,9,13,26,43,98,.439,16,43,.372,21,26,.808,13,38,29,3,3,4,27
2024,PHI,17,2023-11-27,1,LAL,W,138,94,47,93,.505,22,46,.478,22,26,.846,15,48,33,11,2,7,17,39,83,.470,7,28,.250,9,13,.692,6,32,23,3,4,17,18
2024,PHI,18,2023-11-29,0,NOP,L,114,124,42,81,.519,14,34,.412,16,18,.889,8,30,28,8,7,21,26,42,78,.538,10,30,.333,30,34,.882,13,40,33,11,4,21,22
2024,PHI,19,2023-12-01,0,BOS,L,119,125,43,94,.457,16,35,.457,17,23,.739,15,42,16,16,5,16,24,39,77,.506,16,33,.485,31,36,.861,10,46,25,10,8,20,18
2024,PHI,20,2023-12-06,0,WAS,W,131,126,47,92,.511,8,27,.296,29,34,.853,11,43,29,7,2,11,14,52,92,.565,14,35,.400,8,8,1.000,2,32,39,8,6,11,22
2024,PHI,21,2023-12-08,1,ATL,W,125,114,42,87,.483,11,30,.367,30,37,.811,14,48,24,6,8,11,14,41,104,.394,13,39,.333,19,21,.905,23,55,20,3,4,14,23
2024,PHI,22,2023-12-11,1,WAS,W,146,101,52,95,.547,20,46,.435,22,25,.880,9,47,37,14,6,14,27,36,85,.424,9,31,.290,20,31,.645,13,44,21,5,2,22,19
2024,PHI,23,2023-12-13,0,DET,W,129,111,45,87,.517,11,30,.367,28,34,.824,10,53,28,6,4,11,20,39,88,.443,10,33,.303,23,30,.767,6,35,24,6,3,10,22
2024,PHI,24,2023-12-15,1,DET,W,124,92,41,98,.418,14,37,.378,28,31,.903,16,54,24,17,8,12,23,35,81,.432,4,21,.190,18,23,.783,7,42,19,3,7,21,25
2024,PHI,25,2023-12-16,0,CHO,W,135,82,53,88,.602,14,31,.452,15,17,.882,5,45,30,10,6,10,17,33,91,.363,7,35,.200,9,11,.818,8,36,15,3,4,13,14
2024,PHI,26,2023-12-18,1,CHI,L,104,108,38,88,.432,11,32,.344,17,19,.895,9,44,23,8,8,12,17,42,89,.472,12,29,.414,12,15,.800,11,45,24,7,9,10,15
2024,PHI,27,2023-12-20,1,MIN,W,127,113,45,84,.536,8,22,.364,29,32,.906,7,36,20,9,3,12,25,42,82,.512,9,25,.360,20,24,.833,9,39,22,4,2,19,22
2024,PHI,28,2023-12-22,1,TOR,W,121,111,44,83,.530,14,31,.452,19,21,.905,3,38,34,6,6,14,21,39,87,.448,9,33,.273,24,28,.857,11,46,30,9,6,12,16
2024,PHI,29,2023-12-25,0,MIA,L,113,119,40,94,.426,17,45,.378,16,25,.640,5,36,23,11,4,8,22,40,84,.476,12,32,.375,27,35,.771,13,56,27,5,7,14,17
2024,PHI,30,2023-12-27,0,ORL,W,112,92,45,96,.469,10,28,.357,12,17,.706,12,48,14,10,8,10,19,31,79,.392,9,33,.273,21,24,.875,9,43,17,5,11,16,18
2024,PHI,31,2023-12-29,0,HOU,W,131,127,45,86,.523,12,33,.364,29,33,.879,11,30,22,10,5,10,21,49,91,.538,14,30,.467,15,21,.714,14,42,30,8,6,17,24
2024,PHI,32,2023-12-30,0,CHI,L,92,105,36,92,.391,9,38,.237,11,15,.733,12,36,24,12,5,8,22,40,79,.506,7,25,.280,18,30,.600,12,53,21,5,5,17,15
2024,PHI,33,2024-01-02,1,CHI,W,110,97,38,80,.475,12,30,.400,22,30,.733,6,43,28,9,6,19,22,37,96,.385,7,37,.189,16,23,.696,19,51,17,9,7,18,21
2024,PHI,34,2024-01-05,1,NYK,L,92,128,33,81,.407,6,23,.261,20,27,.741,8,38,22,8,9,14,18,43,89,.483,18,41,.439,24,25,.960,10,49,27,7,7,13,22
2024,PHI,35,2024-01-06,1,UTA,L,109,120,42,104,.404,7,38,.184,18,23,.783,15,34,30,12,6,6,20,46,80,.575,8,30,.267,20,24,.833,9,48,30,4,4,24,18
2024,PHI,36,2024-01-10,0,ATL,L,132,139,46,102,.451,12,34,.353,28,33,.848,13,51,26,8,9,11,28,48,102,.471,12,34,.353,31,42,.738,16,55,32,6,8,13,21
2024,PHI,37,2024-01-12,1,SAC,W,112,93,40,93,.430,15,35,.429,17,18,.944,14,46,23,11,9,14,19,32,95,.337,8,38,.211,21,26,.808,23,54,20,6,4,17,18
2024,PHI,38,2024-01-15,1,HOU,W,124,115,40,83,.482,15,31,.484,29,34,.853,8,41,25,8,4,11,24,44,88,.500,8,27,.296,19,32,.594,16,46,21,7,9,13,23
2024,PHI,39,2024-01-16,1,DEN,W,126,121,43,76,.566,15,31,.484,25,34,.735,5,32,27,6,7,8,21,45,89,.506,12,29,.414,19,25,.760,16,46,23,4,3,11,19
2024,PHI,40,2024-01-19,0,ORL,W,124,109,42,87,.483,13,30,.433,27,29,.931,16,42,23,11,5,8,23,37,78,.474,10,23,.435,25,27,.926,11,36,24,3,5,16,23
2024,PHI,41,2024-01-20,0,CHO,W,97,89,36,85,.424,5,25,.200,20,24,.833,6,46,21,7,6,10,12,35,85,.412,9,37,.243,10,14,.714,7,47,23,2,7,17,20
2024,PHI,42,2024-01-22,1,SAS,W,133,123,48,97,.495,5,20,.250,32,40,.800,19,48,28,5,3,4,20,43,93,.462,13,41,.317,24,27,.889,13,43,29,3,3,8,22
2024,PHI,43,2024-01-25,0,IND,L,122,134,42,87,.483,7,29,.241,31,43,.721,6,31,24,13,6,12,20,53,93,.570,12,28,.429,16,21,.762,12,55,35,6,8,21,33
2024,PHI,44,2024-01-27,0,DEN,L,105,111,43,81,.531,6,22,.273,13,16,.813,6,39,25,5,6,11,29,37,82,.451,13,37,.351,24,38,.632,13,44,25,5,3,8,15
2024,PHI,45,2024-01-29,0,POR,L,104,130,37,83,.446,5,29,.172,25,28,.893,12,34,17,6,5,17,25,46,84,.548,12,28,.429,26,29,.897,11,39,29,7,5,13,24
2024,PHI,46,2024-01-30,0,GSW,L,107,119,39,85,.459,13,30,.433,16,21,.762,13,39,11,14,2,16,24,44,79,.557,14,32,.438,17,19,.895,8,42,32,6,6,18,20
2024,PHI,47,2024-02-01,0,UTA,W,127,124,47,94,.500,14,32,.438,19,21,.905,10,40,27,6,11,5,22,45,87,.517,12,36,.333,22,25,.880,10,43,36,3,9,11,15
2024,PHI,48,2024-02-03,1,BRK,L,121,136,44,96,.458,12,29,.414,21,27,.778,11,44,26,7,1,5,17,49,95,.516,20,51,.392,18,23,.783,13,53,35,3,5,12,20
2024,PHI,49,2024-02-05,1,DAL,L,102,118,40,93,.430,8,29,.276,14,20,.700,16,51,20,8,5,12,21,42,87,.483,17,43,.395,17,23,.739,8,44,28,6,4,10,16
2024,PHI,50,2024-02-07,1,GSW,L,104,127,41,98,.418,8,32,.250,14,14,1.000,11,40,21,7,8,15,16,47,94,.500,16,38,.421,17,22,.773,12,52,30,7,8,13,21
2024,PHI,51,2024-02-09,1,ATL,L,121,127,42,98,.429,15,45,.333,22,29,.759,18,49,24,7,6,10,24,42,81,.519,16,36,.444,27,33,.818,9,40,31,4,9,13,19
2024,PHI,52,2024-02-10,0,WAS,W,119,113,48,100,.480,8,27,.296,15,23,.652,13,48,28,8,4,11,18,42,86,.488,13,35,.371,16,21,.762,7,39,28,7,8,17,23
2024,PHI,53,2024-02-12,0,CLE,W,123,121,48,88,.545,11,26,.423,16,19,.842,11,42,25,5,4,11,22,44,92,.478,13,37,.351,20,25,.800,15,43,33,6,8,11,17
2024,PHI,54,2024-02-14,1,MIA,L,104,109,41,86,.477,10,35,.286,12,16,.750,6,39,29,3,1,14,20,42,88,.477,11,35,.314,14,15,.933,10,43,27,10,1,13,17
2024,PHI,55,2024-02-22,1,NYK,L,96,110,37,84,.440,10,29,.345,12,14,.857,7,38,23,7,3,18,23,38,79,.481,15,34,.441,19,27,.704,12,45,24,11,6,18,13
2024,PHI,56,2024-02-23,1,CLE,W,104,97,40,90,.444,12,29,.414,12,15,.800,9,51,20,6,7,10,25,34,80,.425,8,27,.296,21,31,.677,5,43,24,5,8,11,15
2024,PHI,57,2024-02-25,1,MIL,L,98,119,36,97,.371,16,46,.348,10,11,.909,13,41,24,12,5,10,18,43,79,.544,18,37,.486,15,18,.833,7,47,32,6,10,19,13
2024,PHI,58,2024-02-27,0,BOS,L,99,117,37,94,.394,14,42,.333,11,12,.917,8,28,20,6,5,10,23,39,74,.527,5,22,.227,34,37,.919,9,56,21,7,9,14,16
2024,PHI,59,2024-03-01,1,CHO,W,121,114,46,96,.479,19,44,.432,10,11,.909,15,48,38,5,7,7,17,43,84,.512,14,33,.424,14,17,.824,7,32,24,5,6,5,13
2024,PHI,60,2024-03-03,0,DAL,W,120,116,40,88,.455,11,37,.297,29,31,.935,13,42,26,10,5,9,19,40,86,.465,16,41,.390,20,23,.870,12,45,20,6,2,17,18
2024,PHI,61,2024-03-05,0,BRK,L,107,112,40,82,.488,12,28,.429,15,19,.789,8,38,25,6,2,12,24,41,84,.488,12,30,.400,18,24,.750,10,44,25,4,7,14,16
2024,PHI,62,2024-03-06,1,MEM,L,109,115,39,102,.382,13,35,.371,18,21,.857,17,47,25,11,9,11,21,41,91,.451,13,37,.351,20,23,.870,15,54,21,3,15,15,14
2024,PHI,63,2024-03-08,1,NOP,L,95,103,35,88,.398,9,37,.243,16,20,.800,13,42,21,8,7,12,19,35,79,.443,11,31,.355,22,23,.957,9,48,22,7,10,14,18
2024,PHI,64,2024-03-10,0,NYK,W,79,73,31,80,.388,9,30,.300,8,14,.571,14,47,20,9,5,15,18,26,80,.325,9,40,.225,12,16,.750,16,50,19,9,5,21,14
2024,PHI,65,2024-03-12,0,NYK,L,79,106,30,80,.375,8,33,.242,11,16,.688,7,31,17,7,4,8,16,40,79,.506,14,40,.350,12,15,.800,9,51,32,4,4,13,15
2024,PHI,66,2024-03-14,0,MIL,L,105,114,39,79,.494,17,35,.486,10,14,.714,6,30,20,6,4,13,18,39,72,.542,16,36,.444,20,24,.833,6,37,29,6,4,15,14
2024,PHI,67,2024-03-16,1,CHO,W,109,98,36,81,.444,13,41,.317,24,25,.960,10,41,25,9,4,16,23,37,82,.451,10,31,.323,14,18,.778,12,40,21,11,4,16,21
2024,PHI,68,2024-03-18,1,MIA,W,98,91,37,85,.435,13,36,.361,11,12,.917,7,46,23,7,12,12,16,35,89,.393,12,33,.364,9,14,.643,11,49,23,8,3,15,13
2024,PHI,69,2024-03-20,0,PHO,L,102,115,41,95,.432,13,37,.351,7,18,.389,13,40,33,12,7,11,12,45,90,.500,19,39,.487,6,8,.750,14,55,34,7,12,23,18
2024,PHI,70,2024-03-22,0,LAL,L,94,101,33,96,.344,8,37,.216,20,24,.833,13,42,20,13,7,9,23,32,73,.438,12,31,.387,25,33,.758,11,54,22,1,7,21,16
2024,PHI,71,2024-03-24,0,LAC,W,121,107,48,90,.533,18,37,.486,7,9,.778,12,37,32,7,10,8,18,40,83,.482,10,28,.357,17,18,.944,10,37,27,2,9,14,11
2024,PHI,72,2024-03-25,0,SAC,L,96,108,34,82,.415,11,34,.324,17,20,.850,15,47,18,2,4,15,25,38,86,.442,10,38,.263,22,28,.786,11,40,25,6,6,8,18
2024,PHI,73,2024-03-27,1,LAC,L,107,108,39,82,.476,13,33,.394,16,19,.842,10,51,17,3,11,12,18,40,90,.444,14,36,.389,14,20,.700,11,43,28,8,5,8,16
2024,PHI,74,2024-03-29,0,CLE,L,114,117,42,94,.447,16,40,.400,14,17,.824,16,42,28,6,7,9,20,45,82,.549,16,37,.432,11,13,.846,5,37,34,4,3,14,17
2024,PHI,75,2024-03-31,0,TOR,W,135,120,49,83,.590,24,43,.558,13,16,.813,9,39,28,6,10,16,17,47,90,.522,11,30,.367,15,20,.750,7,30,31,10,2,12,14
2024,PHI,76,2024-04-02,1,OKC,W,109,105,36,78,.462,14,30,.467,23,25,.920,9,42,27,8,4,18,20,37,87,.425,13,39,.333,18,22,.818,12,43,30,10,9,15,18
2024,PHI,77,2024-04-04,0,MIA,W,109,105,43,92,.467,14,40,.350,9,11,.818,8,41,28,11,7,11,15,39,94,.415,13,43,.302,14,16,.875,16,51,24,8,4,17,10
2024,PHI,78,2024-04-06,0,MEM,W,116,96,41,79,.519,16,39,.410,18,23,.783,9,41,27,12,9,19,22,36,87,.414,9,26,.346,15,21,.714,15,44,21,9,2,19,18
2024,PHI,79,2024-04-07,0,SAS,W,133,126,52,114,.456,12,39,.308,17,19,.895,8,46,31,15,3,12,20,44,98,.449,16,44,.364,22,26,.846,14,59,31,5,11,25,17
2024,PHI,80,2024-04-09,1,DET,W,120,102,44,98,.449,13,37,.351,19,23,.826,16,51,29,11,8,9,18,34,84,.405,14,30,.467,20,24,.833,9,44,20,3,5,16,17
2024,PHI,81,2024-04-12,1,ORL,W,125,113,42,88,.477,18,37,.486,23,28,.821,8,44,22,6,6,13,20,43,95,.453,8,27,.296,19,25,.760,10,45,25,7,7,11,21
2024,PHI,82,2024-04-14,1,BRK,W,107,86,41,96,.427,14,44,.318,11,15,.733,13,57,30,8,6,14,16,32,83,.386,9,34,.265,13,17,.765,4,42,19,8,6,13,14
2024,PHO,1,2023-10-24,0,GSW,W,108,104,42,95,.442,11,33,.333,13,17,.765,17,60,23,5,7,19,22,36,101,.356,10,43,.233,22,28,.786,18,49,19,11,6,11,23
2024,PHO,2,2023-10-26,0,LAL,L,95,100,34,81,.420,9,31,.290,18,23,.783,10,49,16,7,3,24,21,36,84,.429,5,29,.172,23,29,.793,8,42,24,14,7,16,23
2024,PHO,3,2023-10-28,1,UTA,W,126,104,45,85,.529,10,37,.270,26,28,.929,7,39,31,10,7,11,19,40,91,.440,12,37,.324,12,14,.857,15,45,26,6,5,19,20
